"","accession","Domain","Phylum","Class","Order","Family","Genus","Species"
"895","FJ192856.1.1472","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured Neisseria sp."
"896","KF100873.1.1365","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"897","JQ453266.1.1420","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"898","GU303182.1.1505","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__uncultured","D_6__uncultured rumen bacterium"
"899","JQ453403.1.1389","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"900","HM329409.1.1360","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Kingella","D_6__uncultured bacterium"
"901","JQ453386.1.1398","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"902","HM299531.1.1362","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"903","AY349381.1.1530","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Alysiella","D_6__Kingella sp. oral clone ID059"
"904","KF944996.1.1225","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__uncultured","D_6__uncultured beta proteobacterium"
"905","JQ471150.1.1400","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"906","KF101807.1.1361","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__uncultured","D_6__uncultured bacterium"
"907","HM329497.1.1364","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"908","JF198658.1.1361","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"909","JQ464568.1.1405","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Kingella","D_6__uncultured bacterium"
"910","JQ453256.1.1382","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"911","JQ451693.1.1401","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"912","JQ467288.1.1404","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Kingella","D_6__uncultured bacterium"
"913","FJ191691.1.1446","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured Neisseria sp."
"914","JRET01000010.4268.5823","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__Neisseria meningitidis"
"915","GU303230.1.1523","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__uncultured","D_6__uncultured rumen bacterium"
"916","HM335479.1.1358","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Conchiformibius","D_6__uncultured bacterium"
"917","JQ467333.1.1399","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"918","JQ450853.1.1406","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"919","JQ455196.1.1408","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"920","JQ460072.1.1318","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"921","JF104647.1.1363","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"922","HK556063.10.1531","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Eikenella","D_6__unidentified"
"923","GU227231.1.1463","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured Kingella sp."
"924","JQ454564.1.1395","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"925","FJ191681.1.1448","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured Neisseria sp."
"926","JQ464062.1.1399","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Kingella","D_6__uncultured bacterium"
"927","FM997627.1.1443","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"928","GU227227.1.1463","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured Kingella sp."
"929","JF189558.1.1362","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"930","HK556626.10.1530","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__unidentified"
"931","JQ457044.1.1397","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"932","JQ451101.1.1413","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"933","JQ449836.1.1298","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"934","JQ456045.1.1398","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"935","JQ461712.1.1399","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Kingella","D_6__uncultured bacterium"
"936","JQ453283.1.1399","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"937","JF197004.1.1361","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"938","JQ466953.1.1405","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Kingella","D_6__uncultured bacterium"
"939","JQ455607.1.1391","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"940","JQ476922.1.1397","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Kingella","D_6__uncultured bacterium"
"941","GQ088057.1.1364","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"942","JF144620.1.1363","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"943","JQ453400.1.1392","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"944","JQ454808.1.1402","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"945","LN623629.1.1357","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__Neisseria sp. 260"
"946","JRFG01000002.152764.154301","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__Neisseria meningitidis"
"947","CP007726.155253.156806","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__Neisseria elongata subsp. glycolytica ATCC 29315"
"948","JQ451376.1.1382","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"949","KF102501.1.1365","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"950","KF071438.1.1365","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__uncultured","D_6__uncultured bacterium"
"951","FJ517739.1.1496","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__uncultured","D_6__uncultured beta proteobacterium"
"952","LN612859.1.1465","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__uncultured","D_6__uncultured rumen bacterium"
"953","JQ466066.1.1380","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Kingella","D_6__uncultured bacterium"
"954","GU233442.1.1479","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__Neisseria iguanae"
"955","JQ450176.1.1379","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"956","JQ453445.1.1411","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"957","HQ717295.1.1303","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__Neisseria sp. C6I4"
"958","KF088539.1.1366","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"959","KF101476.1.1367","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Kingella","D_6__uncultured bacterium"
"960","JF090348.1.1365","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__uncultured","D_6__uncultured bacterium"
"961","JQ468535.1.1407","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"962","JQ456257.1.1387","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"963","AGAZ01000083.4364.5892","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__Neisseria wadsworthii 9715"
"964","JQ466891.1.1404","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Kingella","D_6__uncultured bacterium"
"965","JQ461480.1.1405","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"966","KF098528.1.1364","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"967","FJ191832.1.1459","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured Neisseria sp."
"968","FJ192490.1.1468","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured Neisseria sp."
"969","JQ448786.1.1407","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"970","DQ003616.1.1463","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Kingella","D_6__Kingella genomosp. P1 oral cone MB2_C20"
"971","JQ452444.1.1376","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"972","JQ451231.1.1405","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"973","HM339760.1.1363","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__uncultured","D_6__uncultured bacterium"
"974","GU121411.1.1455","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__Neisseria sp. BNO09-3"
"975","JQ471313.1.1399","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"976","JF159899.1.1363","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"977","MTBL01000054.4414.5964","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__Neisseria canis"
"978","HM293660.1.1365","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"979","GQ111120.1.1363","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Conchiformibius","D_6__uncultured bacterium"
"980","JF100260.1.1363","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__uncultured","D_6__uncultured bacterium"
"981","KF098358.1.1361","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"982","KR870882.1.1481","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured Neisseria sp."
"983","JF196999.1.1361","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"984","JF011148.1.1363","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__uncultured","D_6__uncultured bacterium"
"985","JF224063.1.1380","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__uncultured","D_6__uncultured bacterium"
"986","JQ455331.1.1379","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"987","JQ466242.1.1370","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Kingella","D_6__uncultured bacterium"
"988","JQ455236.1.1415","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"989","JF172268.1.1365","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Simonsiella","D_6__uncultured bacterium"
"990","FJ773360.1.1408","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Kingella","D_6__uncultured Kingella sp."
"991","JQ452869.1.1406","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"992","HM108724.1.1497","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Snodgrassella","D_6__uncultured Neisseriaceae bacterium"
"993","JQ453481.1.1399","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"994","JQ451975.1.1393","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"995","AF487709.1.1341","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__Neisseria dentiae"
"996","MTBN01000018.244.1794","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__Neisseria animaloris"
"997","JQ468404.1.1400","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"998","JQ453306.1.1386","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"999","JF154856.1.1362","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"1000","JF129497.1.1362","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"1001","JQ453211.1.1399","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"1002","JQ448671.1.1384","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"1003","JQ466105.1.1298","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"1004","JQ452896.1.1374","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"1005","JQ454880.1.1401","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"1006","JQ451214.1.1377","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"1007","JQ458558.1.1402","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"1008","M35020.1.1478","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Bergeriella","D_6__Bergeriella denitrificans"
"1009","JF132755.1.1361","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__uncultured","D_6__uncultured bacterium"
"1010","FJ192840.1.1475","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured Neisseria sp."
"1011","HQ819972.1.1394","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__uncultured","D_6__uncultured organism"
"1012","JQ467368.1.1411","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Kingella","D_6__uncultured bacterium"
"1013","JF198546.1.1363","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"1014","GQ020084.1.1366","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__uncultured","D_6__uncultured bacterium"
"1015","JF189416.1.1364","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"1016","JX105708.1.1518","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__uncultured","D_6__uncultured bacterium"
"1017","JQ453009.1.1381","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"1018","JF189740.1.1362","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"1019","FJ191724.1.1463","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured Neisseria sp."
"1020","AY005026.1.1501","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__Neisseria sp. oral clone AP060"
"1021","JQ453321.1.1410","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"1022","JQ454864.1.1370","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"1023","FPLS01024085.9.1532","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__uncultured","D_6__metagenome"
"1024","HQ804648.1.1446","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Alysiella","D_6__uncultured organism"
"1025","HQ717298.1.1300","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__Neisseria sp. C6I7"
"1026","JQ451610.1.1397","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"1027","JQ455402.1.1399","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"1028","FJ192279.1.1411","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured Neisseria sp."
